No,Temperature,Pressure,accelX,accelY,accelZ,magX,magY,magZ,gyroX,gyroY,gyroZ,gps_latitude,gps_longtitude,gps_time,highte,accel
176,27.299,100616.0,-0.115,0.086,-0.93,-50.0,-55.0,-10.0,6.835,14.709,-6.713,0.0,0.0,0,61.78215067093945,0.44276050000000006
177,27.299,100615.0,-0.118,0.099,-0.969,-50.0,-55.0,-10.0,-11.657,-14.953,-5.981,0.0,0.0,0,61.869656109552224,0.48134299999999997
178,27.399,100609.0,-0.096,0.068,-0.984,-50.0,-55.0,-10.0,-8.728,6.225,-3.906,0.0,0.0,0,62.41547763544478,0.491048
179,27.299,100608.0,-0.084,0.055,-0.928,-50.0,-55.0,-10.0,15.197,16.784,4.516,0.0,0.0,0,62.482223165258354,0.43563250000000003
180,27.299,100605.0,-0.135,0.07,-0.891,-50.0,-55.0,-10.0,-2.441,11.352,2.014,0.0,0.0,0,62.74476743257353,0.408503
181,27.299,100608.0,-0.127,0.077,-0.888,-50.0,-55.0,-10.0,-12.023,-13.916,4.699,0.0,0.0,0,62.482223165258354,0.405301
182,27.299,100615.0,-0.088,0.105,-0.93,-50.0,-55.0,-10.0,-3.723,-19.104,15.075,0.0,0.0,0,61.869656109552224,0.4418345000000001
183,27.399,100607.0,-0.179,0.137,-0.974,-50.0,-55.0,-10.0,16.784,6.652,7.446,0.0,0.0,0,62.59056229595895,0.499743
184,27.399,100612.0,-0.13,0.177,-1.04,-50.0,-55.0,-10.0,6.103,-26.733,1.464,0.0,0.0,0,62.152858411839226,0.5649145000000001
185,27.399,100611.0,0.018,0.145,-1.14,-50.0,-55.0,-10.0,13.61,2.807,-20.141,0.0,0.0,0,62.240397117456624,0.6604745
186,27.399,100616.0,0.101,0.185,-1.057,-50.0,-55.0,-10.0,42.541,65.917,-16.479,0.0,0.0,0,61.802713944796565,0.5808375
187,27.399,100605.0,0.044,0.251,-1.061,-50.0,-55.0,-10.0,14.77,-4.577,-20.141,0.0,0.0,0,62.7656510991634,0.595329
188,27.299,100609.0,0.172,0.174,-1.155,-50.0,-55.0,-10.0,7.263,-39.55,-10.803,0.0,0.0,0,62.39471048012719,0.6969425
189,27.299,100603.0,0.045,0.284,-1.101,-50.0,-55.0,-10.0,-6.408,43.212,-20.263,0.0,0.0,0,62.91980212095959,0.6474409999999999
190,27.399,100606.0,0.117,0.183,-1.243,-50.0,-55.0,-10.0,-41.748,-36.621,0.732,0.0,0.0,0,62.67810617971077,0.7961135000000001
191,27.399,100609.0,0.018,0.079,-1.042,-50.0,-55.0,-10.0,11.657,101.44,-11.169,0.0,0.0,0,62.41547763544478,0.5461645
192,27.299,100604.0,-0.029,0.173,-0.966,-50.0,-55.0,-10.0,-16.174,-47.058,-16.662,0.0,0.0,0,62.832284259067926,0.481963
193,27.399,100610.0,0.042,0.118,-1.069,-50.0,-55.0,-10.0,-43.151,16.296,-36.926,0.0,0.0,0,62.32793685864137,0.5792244999999999
194,27.399,100606.0,-0.083,0.12,-1.039,-50.0,-55.0,-10.0,-10.009,9.216,-16.601,0.0,0.0,0,62.67810617971077,0.5504049999999998
195,27.299,100604.0,0.022,0.067,-1.008,-50.0,-55.0,-10.0,-20.141,4.333,-14.77,0.0,0.0,0,62.832284259067926,0.5105185
196,27.299,100608.0,-0.028,0.061,-0.983,-50.0,-55.0,-10.0,-6.042,9.094,-20.141,0.0,0.0,0,62.482223165258354,0.48539699999999997
197,27.399,100607.0,-0.007,0.083,-0.945,-50.0,-55.0,-10.0,2.99,10.62,-21.301,0.0,0.0,0,62.59056229595895,0.4499815
198,27.399,100602.0,-0.076,0.045,-0.825,-50.0,-55.0,-10.0,16.662,18.188,1.098,0.0,0.0,0,63.02829207193147,0.34421299999999994
199,27.399,100600.0,-0.1,0.058,-0.745,-50.0,-55.0,-10.0,0.61,3.662,-14.709,0.0,0.0,0,63.203391232677866,0.2841945
200,27.299,100603.0,-0.093,0.127,-0.858,-50.0,-55.0,-10.0,-19.47,-34.362,-25.146,0.0,0.0,0,62.91980212095959,0.38047099999999995
