No,Temperature,Pressure,accelX,accelY,accelZ,magX,magY,magZ,gyroX,gyroY,gyroZ,gps_latitude,gps_longtitude,gps_time,highte,accel
171,27.1,100530.0,-0.136,0.063,-1.045,-50.0,-55.0,-10.0,16.296,5.065,10.559,0.0,0.0,0,69.26549631423758,0.5572449999999999
172,27.1,100517.0,-0.006,0.135,-1.016,-50.0,-55.0,-10.0,10.62,-12.39,6.774,0.0,0.0,0,70.4035520026778,0.5252585000000001
173,27.1,100523.0,0.081,0.133,-0.965,-50.0,-55.0,-10.0,3.845,-2.746,5.126,0.0,0.0,0,69.8782737639372,0.4777375
174,27.1,100523.0,-0.017,0.064,-1.065,-50.0,-55.0,-10.0,29.418,-1.525,8.605,0.0,0.0,0,69.8782737639372,0.569305
175,27.1,100519.0,0.093,0.308,-0.995,-50.0,-55.0,-10.0,-18.737,-93.811,-10.498,0.0,0.0,0,70.22845510997453,0.5467690000000001
176,27.1,100519.0,0.129,0.196,-1.031,-50.0,-55.0,-10.0,-18.859,-9.521,25.573,0.0,0.0,0,70.22845510997453,0.5590089999999999
177,27.1,100516.0,0.179,0.238,-1.232,-50.0,-55.0,-10.0,11.23,-15.014,47.973,0.0,0.0,0,70.49110200403005,0.8032545
178,27.1,100517.0,0.19,0.274,-1.195,-50.0,-55.0,-10.0,-4.882,-6.835,29.479,0.0,0.0,0,70.4035520026778,0.7696005
179,27.1,100522.0,0.176,0.313,-1.256,-50.0,-55.0,-10.0,10.803,-41.687,25.512,0.0,0.0,0,69.96581754558437,0.8532405000000001
180,27.1,100517.0,0.239,0.286,-1.219,-50.0,-55.0,-10.0,-22.46,-14.038,46.508,0.0,0.0,0,70.4035520026778,0.8124390000000001
181,27.1,100522.0,0.18,0.272,-1.135,-50.0,-55.0,-10.0,-23.376,-21.972,11.718,0.0,0.0,0,69.96581754558437,0.6973045
182,27.1,100515.0,0.164,0.282,-1.135,-50.0,-55.0,-10.0,-29.724,-1.831,40.466,0.0,0.0,0,70.57865304207334,0.6973225
183,27.1,100518.0,0.119,0.243,-1.017,-50.0,-55.0,-10.0,-22.216,19.287,40.161,0.0,0.0,0,70.31600303799604,0.5537494999999999
184,27.1,100515.0,0.092,0.23,-0.971,-50.0,-55.0,-10.0,-13.122,-7.568,32.043,0.0,0.0,0,70.57865304207334,0.5021025
185,27.1,100509.0,0.095,0.172,-0.904,-50.0,-55.0,-10.0,-61.828,-18.188,58.532,0.0,0.0,0,71.10398104226,0.42791250000000003
186,27.1,100514.0,0.056,0.043,-0.781,-50.0,-55.0,-10.0,-45.349,-8.666,50.231,0.0,0.0,0,70.66620511683843,0.30747300000000005
187,27.1,100520.0,0.036,0.009,-0.706,-50.0,-55.0,-10.0,-21.911,23.925,65.002,0.0,0.0,0,70.14090821857226,0.24990649999999998
188,27.1,100507.0,0.059,-0.006,-0.708,-50.0,-55.0,-10.0,-13.305,18.92,81.665,0.0,0.0,0,71.27909867025045,0.25239049999999996
189,27.1,100512.0,0.061,-0.071,-0.816,-50.0,-55.0,-10.0,8.666,7.263,68.176,0.0,0.0,0,70.84131237662629,0.33730899999999997
190,27.1,100508.0,0.0,-0.004,-0.943,-50.0,-55.0,-10.0,-9.338,1.037,67.321,0.0,0.0,0,71.1915393378174,0.4446325
191,27.1,100505.0,-0.016,-0.008,-0.898,-50.0,-55.0,-10.0,-0.732,-7.873,57.128,0.0,0.0,0,71.45422044583579,0.403362
192,27.1,100514.0,-0.087,-0.03,-0.803,-50.0,-55.0,-10.0,18.493,38.757,33.874,0.0,0.0,0,70.66620511683843,0.326639
193,27.1,100512.0,0.016,0.001,-0.909,-50.0,-55.0,-10.0,13.305,-5.981,60.424,0.0,0.0,0,70.84131237662629,0.413269
194,27.1,100509.0,0.047,0.093,-0.952,-50.0,-55.0,-10.0,-17.211,-10.253,37.109,0.0,0.0,0,71.10398104226,0.45858099999999996
195,27.1,100510.0,0.086,0.155,-1.033,-50.0,-55.0,-10.0,-12.451,-9.521,-0.244,0.0,0.0,0,71.01642378355774,0.5492549999999998
196,27.1,100510.0,0.102,0.082,-0.972,-50.0,-55.0,-10.0,-2.38,26.794,0.183,0.0,0.0,0,71.01642378355774,0.480956
197,27.1,100507.0,0.012,0.129,-0.891,-50.0,-55.0,-10.0,-26.672,-8.117,-5.859,0.0,0.0,0,71.27909867025045,0.40533300000000005
198,27.1,100506.0,0.06,0.091,-0.958,-50.0,-55.0,-10.0,-15.991,-7.69,29.785,0.0,0.0,0,71.36665903957966,0.46482249999999997
199,27.1,100508.0,-0.037,0.068,-0.933,-50.0,-55.0,-10.0,18.005,25.207,-5.554,0.0,0.0,0,71.1915393378174,0.43824100000000005
200,27.1,100508.0,-0.013,0.064,-0.949,-50.0,-55.0,-10.0,-0.122,-18.005,-39.367,0.0,0.0,0,71.1915393378174,0.4524329999999999
201,27.1,100508.0,-0.065,0.062,-0.942,-50.0,-55.0,-10.0,8.422,24.353,-14.404,0.0,0.0,0,71.1915393378174,0.44771649999999996
202,27.1,100518.0,-0.138,-0.044,-0.98,-50.0,-55.0,-10.0,-14.465,-8.056,-22.827,0.0,0.0,0,70.31600303799604,0.49068999999999996
203,27.1,100509.0,-0.113,0.138,-0.935,-50.0,-55.0,-10.0,-21.179,0.061,-29.541,0.0,0.0,0,71.10398104226,0.45301900000000006
204,27.1,100516.0,0.032,0.281,-1.049,-50.0,-55.0,-10.0,-39.123,45.959,-57.983,0.0,0.0,0,70.49110200403005,0.590193
205,27.1,100513.0,0.106,0.266,-1.05,-50.0,-55.0,-10.0,-46.691,45.349,-89.294,0.0,0.0,0,70.75375822834582,0.592246
206,27.1,100515.0,0.223,-0.07,-1.232,-50.0,-55.0,-10.0,-15.441,-13.549,-30.395,0.0,0.0,0,70.57865304207334,0.7862265
207,27.0,100505.0,0.284,0.075,-1.101,-50.0,-55.0,-10.0,7.629,-3.479,8.056,0.0,0.0,0,71.43042220422184,0.649241
208,27.0,100508.0,0.156,0.004,-1.101,-50.0,-55.0,-10.0,15.563,-13.061,-8.789,0.0,0.0,0,71.16782858366659,0.6182764999999999
209,27.0,100505.0,0.091,0.019,-1.039,-50.0,-55.0,-10.0,21.789,-12.39,30.212,0.0,0.0,0,71.43042220422184,0.5440814999999999
210,27.1,100509.0,0.013,0.034,-0.98,-50.0,-55.0,-10.0,38.635,9.765,36.193,0.0,0.0,0,71.10398104226,0.48086249999999997
211,27.0,100509.0,-0.07,-0.041,-1.04,-50.0,-55.0,-10.0,-7.324,-31.982,56.03,0.0,0.0,0,71.0802994499062,0.5440905
212,27.1,100510.0,0.099,0.014,-1.062,-50.0,-55.0,-10.0,55.725,-133.911,59.692,0.0,0.0,0,71.01642378355774,0.5689205
213,27.0,100507.0,-0.033,0.099,-1.054,-50.0,-55.0,-10.0,75.195,-13.0,61.401,0.0,0.0,0,71.25535875395727,0.560903
214,27.1,100501.0,0.103,0.194,-0.815,-50.0,-55.0,-10.0,34.118,-0.366,70.312,0.0,0.0,0,71.80447644055013,0.35623499999999997
215,27.0,100508.0,0.109,0.286,-0.708,-50.0,-55.0,-10.0,-9.582,14.526,70.007,0.0,0.0,0,71.16782858366659,0.29747049999999997
216,27.0,100509.0,-0.052,0.252,-0.755,-50.0,-55.0,-10.0,-32.897,-48.034,35.461,0.0,0.0,0,71.0802994499062,0.3181165
217,27.1,100512.0,0.039,0.241,-0.854,-50.0,-55.0,-10.0,-2.563,-57.8,78.491,0.0,0.0,0,70.84131237662629,0.394459
218,27.0,100515.0,-0.062,0.46,-0.877,-50.0,-55.0,-10.0,-27.709,-84.655,57.25,0.0,0.0,0,70.55514641325,0.49228649999999996
219,27.0,100513.0,0.031,0.325,-0.94,-50.0,-55.0,-10.0,-39.184,26.428,101.989,0.0,0.0,0,70.73019327972688,0.495093
220,27.0,100516.0,0.085,0.254,-0.931,-50.0,-55.0,-10.0,-63.659,-36.01,41.381,0.0,0.0,0,70.46762453458658,0.4692510000000001
221,27.0,100514.0,0.07,0.259,-0.922,-50.0,-55.0,-10.0,-41.259,-23.437,37.963,0.0,0.0,0,70.64266932828993,0.4610325
222,27.0,100511.0,0.071,0.148,-1.031,-50.0,-55.0,-10.0,-7.263,-2.136,38.146,0.0,0.0,0,70.9052442918841,0.5449529999999999
223,27.0,100522.0,0.146,0.138,-1.063,-50.0,-55.0,-10.0,-23.193,-16.601,30.7,0.0,0.0,0,69.94251502516951,0.5851644999999999
224,27.0,100518.0,0.133,0.235,-1.107,-50.0,-55.0,-10.0,-4.455,-3.051,17.15,0.0,0.0,0,70.29258388627647,0.6491815
225,27.0,100517.0,0.118,0.222,-1.062,-50.0,-55.0,-10.0,-59.509,-19.897,9.826,0.0,0.0,0,70.3801036922689,0.595526
226,27.0,100512.0,0.144,-0.01,-1.149,-50.0,-55.0,-10.0,-52.551,30.7,26.977,0.0,0.0,0,70.8177182675916,0.6705185
227,27.0,100510.0,0.137,0.065,-1.06,-50.0,-55.0,-10.0,-1.892,-28.93,21.606,0.0,0.0,0,70.99277135265564,0.5732970000000001
228,27.0,100515.0,0.156,0.108,-1.043,-50.0,-55.0,-10.0,-16.296,16.906,16.113,0.0,0.0,0,70.55514641325,0.5619244999999999
229,27.0,100517.0,0.13,0.05,-1.003,-50.0,-55.0,-10.0,-10.62,16.662,8.85,0.0,0.0,0,70.3801036922689,0.5127044999999999
230,27.0,100515.0,0.006,0.06,-0.884,-50.0,-55.0,-10.0,-47.18,-6.042,15.869,0.0,0.0,0,70.55514641325,0.392546
231,27.0,100512.0,0.019,0.109,-0.896,-50.0,-55.0,-10.0,-52.673,5.493,10.314,0.0,0.0,0,70.8177182675916,0.40752900000000003
232,27.0,100512.0,0.125,-0.041,-0.944,-50.0,-55.0,-10.0,-40.222,11.718,46.752,0.0,0.0,0,70.8177182675916,0.454221
233,27.0,100515.0,0.15,-0.056,-0.94,-50.0,-55.0,-10.0,-52.307,-2.746,59.387,0.0,0.0,0,70.55514641325,0.45461799999999997
234,27.0,100515.0,0.133,-0.092,-0.99,-50.0,-55.0,-10.0,13.793,2.502,44.006,0.0,0.0,0,70.55514641325,0.5031265
235,27.0,100515.0,0.237,0.001,-0.904,-50.0,-55.0,-10.0,10.07,-0.854,43.09,0.0,0.0,0,70.55514641325,0.436693
236,27.0,100512.0,0.235,0.101,-0.864,-50.0,-55.0,-10.0,29.785,7.751,40.039,0.0,0.0,0,70.8177182675916,0.40596099999999996
237,27.0,100512.0,0.261,0.151,-1.049,-50.0,-55.0,-10.0,10.253,-28.808,67.932,0.0,0.0,0,70.8177182675916,0.5956615
238,27.0,100509.0,0.219,0.083,-1.029,-50.0,-55.0,-10.0,-41.992,-11.535,62.194,0.0,0.0,0,71.0802994499062,0.5568455
239,27.0,100510.0,0.211,-0.015,-0.926,-50.0,-55.0,-10.0,-23.254,-2.502,18.615,0.0,0.0,0,70.99277135265564,0.45111100000000004
240,27.0,100516.0,0.268,-0.025,-0.915,-50.0,-55.0,-10.0,34.484,25.817,57.25,0.0,0.0,0,70.46762453458658,0.45483700000000005
241,27.0,100508.0,0.188,-0.123,-1.068,-50.0,-55.0,-10.0,-1.281,-36.865,21.118,0.0,0.0,0,71.16782858366659,0.5955485
242,27.0,100510.0,0.07,-0.098,-1.097,-50.0,-55.0,-10.0,2.624,-7.995,-10.192,0.0,0.0,0,70.99277135265564,0.6089565
243,27.0,100522.0,0.106,-0.033,-1.09,-50.0,-55.0,-10.0,-36.132,-14.709,3.112,0.0,0.0,0,69.94251502516951,0.6002125
244,27.0,100518.0,0.205,-0.104,-1.014,-50.0,-55.0,-10.0,14.77,3.662,22.644,0.0,0.0,0,70.29258388627647,0.5405185
245,27.0,100514.0,0.231,-0.002,-1.081,-50.0,-55.0,-10.0,31.921,-1.342,-1.037,0.0,0.0,0,70.64266932828993,0.610963
246,27.0,100515.0,0.177,0.045,-1.041,-50.0,-55.0,-10.0,4.821,1.037,-7.751,0.0,0.0,0,70.55514641325,0.5585175
247,27.0,100514.0,0.243,0.073,-1.031,-50.0,-55.0,-10.0,-21.85,-17.211,6.958,0.0,0.0,0,70.64266932828993,0.5636694999999999
248,27.0,100509.0,0.226,0.096,-1.12,-50.0,-55.0,-10.0,-3.601,-21.301,-8.3,0.0,0.0,0,71.0802994499062,0.6573460000000001
249,26.899,100514.0,0.299,0.148,-1.029,-50.0,-55.0,-10.0,9.094,16.235,-2.319,0.0,0.0,0,70.61889818185597,0.585073
250,26.899,100513.0,0.116,-0.014,-1.016,-50.0,-55.0,-10.0,-6.713,24.291,-26.855,0.0,0.0,0,70.70639268162175,0.522954
251,26.899,100510.0,0.141,0.157,-1.009,-50.0,-55.0,-10.0,-32.287,-8.544,-9.094,0.0,0.0,0,70.96888239744452,0.5313054999999999
252,27.0,100518.0,0.236,0.168,-0.911,-50.0,-55.0,-10.0,-38.452,14.404,31.188,0.0,0.0,0,70.29258388627647,0.4569205
253,26.899,100510.0,0.268,0.017,-0.942,-50.0,-55.0,-10.0,6.958,-10.742,31.799,0.0,0.0,0,70.96888239744452,0.47973849999999996
254,26.899,100509.0,0.114,0.164,-0.895,-50.0,-55.0,-10.0,1.037,5.798,5.554,0.0,0.0,0,71.05638104162888,0.4204585
255,26.899,100518.0,0.211,0.119,-0.952,-50.0,-55.0,-10.0,-66.406,-10.253,-12.573,0.0,0.0,0,70.26893054303972,0.48249299999999995
256,26.899,100518.0,0.1,0.022,-0.858,-50.0,-55.0,-10.0,-85.632,33.752,20.874,0.0,0.0,0,70.26893054303972,0.373324
257,26.899,100515.0,0.155,0.034,-0.886,-50.0,-55.0,-10.0,-90.209,-0.976,2.258,0.0,0.0,0,70.53140471813843,0.4050885
258,26.899,100517.0,0.237,-0.188,-0.969,-50.0,-55.0,-10.0,-21.911,-12.817,85.754,0.0,0.0,0,70.35642089875593,0.515237
259,26.899,100515.0,0.224,0.062,-1.016,-50.0,-55.0,-10.0,-15.38,-15.502,-1.586,0.0,0.0,0,70.53140471813843,0.543138
260,26.899,100512.0,0.199,0.035,-1.231,-50.0,-55.0,-10.0,49.133,7.324,48.889,0.0,0.0,0,70.79388821746657,0.7780935000000001
261,26.899,100514.0,0.28,0.246,-1.056,-50.0,-55.0,-10.0,-6.53,39.062,65.368,0.0,0.0,0,70.61889818185597,0.6270260000000001
262,26.899,100518.0,0.313,0.062,-1.151,-50.0,-55.0,-10.0,-60.791,24.475,58.593,0.0,0.0,0,70.26893054303972,0.713307
263,26.899,100505.0,0.257,-0.049,-1.107,-50.0,-55.0,-10.0,-33.264,1.831,78.491,0.0,0.0,0,71.40638598019177,0.6469495
264,26.899,100514.0,0.252,0.122,-1.033,-50.0,-55.0,-10.0,35.888,46.813,65.307,0.0,0.0,0,70.61889818185597,0.5727384999999998
265,26.899,100508.0,0.084,0.068,-1.002,-50.0,-55.0,-10.0,-14.282,-7.202,57.678,0.0,0.0,0,71.14388072197427,0.5078419999999999
266,26.899,100517.0,0.064,0.096,-0.969,-50.0,-55.0,-10.0,6.286,6.713,78.369,0.0,0.0,0,70.35642089875593,0.47613649999999996
267,26.899,100512.0,0.021,0.036,-0.917,-50.0,-55.0,-10.0,8.85,-6.591,75.744,0.0,0.0,0,70.79388821746657,0.42131300000000005
268,26.899,100508.0,0.051,-0.031,-0.92,-50.0,-55.0,-10.0,-20.751,8.361,72.143,0.0,0.0,0,71.14388072197427,0.424981
269,26.899,100517.0,0.101,-0.066,-0.917,-50.0,-55.0,-10.0,-17.944,5.798,51.269,0.0,0.0,0,70.35642089875593,0.4277230000000001
270,26.899,100511.0,0.08,-0.168,-0.911,-50.0,-55.0,-10.0,17.456,10.009,21.057,0.0,0.0,0,70.88138478939041,0.4322725
271,26.899,100509.0,0.114,0.002,-1.012,-50.0,-55.0,-10.0,39.855,-0.488,9.338,0.0,0.0,0,71.05638104162888,0.5185719999999999
272,26.899,100513.0,0.159,-0.006,-1.04,-50.0,-55.0,-10.0,-20.935,-13.732,24.353,0.0,0.0,0,70.70639268162175,0.5534585000000001
273,26.899,100514.0,0.083,-0.078,-0.984,-50.0,-55.0,-10.0,5.92,10.742,-9.277,0.0,0.0,0,70.61889818185597,0.4906145
274,26.899,100511.0,0.049,-0.062,-0.973,-50.0,-55.0,-10.0,27.709,6.774,31.127,0.0,0.0,0,70.88138478939041,0.476487
275,26.899,100512.0,0.017,0.032,-0.86,-50.0,-55.0,-10.0,4.76,43.823,3.479,0.0,0.0,0,70.79388821746657,0.37045649999999997
276,26.899,100521.0,0.019,0.071,-0.907,-50.0,-55.0,-10.0,-25.451,-5.859,6.896,0.0,0.0,0,70.00646569156567,0.41402550000000005
277,26.899,100514.0,0.058,0.122,-1.051,-50.0,-55.0,-10.0,2.258,12.512,39.123,0.0,0.0,0,70.61889818185597,0.5614245
278,26.899,100506.0,0.056,0.066,-0.992,-50.0,-55.0,-10.0,-9.46,-1.342,25.146,0.0,0.0,0,71.31888319123009,0.495778
279,26.899,100506.0,-0.004,-0.007,-1.035,-50.0,-55.0,-10.0,0.122,-15.075,15.991,0.0,0.0,0,71.31888319123009,0.5356449999999999
280,26.899,100506.0,0.054,0.112,-0.893,-50.0,-55.0,-10.0,-10.559,-13.061,55.48,0.0,0.0,0,71.31888319123009,0.40645450000000005
281,26.899,100507.0,0.082,0.048,-0.931,-50.0,-55.0,-10.0,-5.981,-26.916,51.635,0.0,0.0,0,71.23138143850116,0.4378945000000001
282,26.899,100508.0,0.024,0.088,-0.9,-50.0,-55.0,-10.0,-2.563,11.901,9.094,0.0,0.0,0,71.14388072197427,0.40916
283,26.899,100506.0,0.069,-0.006,-0.921,-50.0,-55.0,-10.0,-29.235,-1.403,7.019,0.0,0.0,0,71.31888319123009,0.42651900000000004
284,26.899,100513.0,0.154,0.008,-1.075,-50.0,-55.0,-10.0,-22.521,-13.122,35.766,0.0,0.0,0,70.70639268162175,0.5897024999999999
285,26.899,100511.0,0.172,0.011,-1.007,-50.0,-55.0,-10.0,-17.639,28.137,9.887,0.0,0.0,0,70.88138478939041,0.5218769999999999
286,26.799,100512.0,0.25,-0.004,-1.017,-50.0,-55.0,-10.0,22.033,5.31,15.625,0.0,0.0,0,70.7702941084319,0.5484024999999999
287,26.899,100509.0,0.193,0.133,-0.972,-50.0,-55.0,-10.0,6.896,15.075,-13.61,0.0,0.0,0,71.05638104162888,0.499861
288,26.799,100507.0,0.163,0.034,-0.796,-50.0,-55.0,-10.0,1.953,14.282,-2.441,0.0,0.0,0,71.207641522208,0.33067050000000003
289,26.899,100511.0,0.116,0.063,-0.904,-50.0,-55.0,-10.0,1.403,-18.371,-29.174,0.0,0.0,0,70.88138478939041,0.41732050000000004
290,26.799,100510.0,0.16,0.145,-0.973,-50.0,-55.0,-10.0,-5.737,-9.094,-15.502,0.0,0.0,0,70.9452299665424,0.496677
291,26.799,100507.0,0.111,0.046,-0.941,-50.0,-55.0,-10.0,15.014,-27.954,-39.855,0.0,0.0,0,71.207641522208,0.44995899999999994
292,26.799,100513.0,0.122,0.154,-0.648,-50.0,-55.0,-10.0,80.932,25.512,-14.587,0.0,0.0,0,70.68282773300282,0.229252
293,26.799,100512.0,0.007,-0.088,-0.569,-50.0,-55.0,-10.0,12.451,16.479,-32.714,0.0,0.0,0,70.7702941084319,0.16577699999999998
294,26.799,100512.0,0.135,0.168,-0.853,-50.0,-55.0,-10.0,-50.231,-16.662,-54.382,0.0,0.0,0,70.7702941084319,0.38702899999999996
295,26.799,100514.0,0.191,0.231,-1.107,-50.0,-55.0,-10.0,13.427,-4.089,-17.089,0.0,0.0,0,70.59536239330747,0.6576455
296,26.799,100520.0,0.192,0.127,-0.966,-50.0,-55.0,-10.0,7.08,-18.249,17.456,0.0,0.0,0,70.07059210408835,0.49307449999999997
297,26.799,100515.0,0.213,0.081,-1.072,-50.0,-55.0,-10.0,-7.69,34.545,-22.521,0.0,0.0,0,70.50789808931509,0.6005570000000001
298,26.799,100514.0,0.124,-0.044,-1.139,-50.0,-55.0,-10.0,-22.277,4.76,-95.153,0.0,0.0,0,70.59536239330747,0.6573165
299,26.799,100511.0,0.272,0.254,-1.085,-50.0,-55.0,-10.0,27.648,17.578,-29.357,0.0,0.0,0,70.85776151959467,0.6578625
300,26.799,100511.0,0.014,0.061,-0.739,-50.0,-55.0,-10.0,16.784,-4.333,-65.429,0.0,0.0,0,70.85776151959467,0.27501899999999996
301,26.799,100514.0,0.108,-0.043,-0.717,-50.0,-55.0,-10.0,-28.137,23.803,-46.386,0.0,0.0,0,70.59536239330747,0.26380099999999995
302,26.799,100514.0,0.264,-0.098,-1.049,-50.0,-55.0,-10.0,-7.995,-11.23,-60.058,0.0,0.0,0,70.59536239330747,0.5898504999999999
303,26.799,100516.0,0.253,0.117,-1.106,-50.0,-55.0,-10.0,37.475,18.859,-59.509,0.0,0.0,0,70.42043482100519,0.6504670000000001
304,26.799,100520.0,0.176,0.054,-0.935,-50.0,-55.0,-10.0,-21.423,10.375,-55.175,0.0,0.0,0,70.07059210408835,0.4540585000000001
305,26.799,100513.0,0.157,-0.058,-0.968,-50.0,-55.0,-10.0,13.854,1.953,-43.884,0.0,0.0,0,70.68282773300282,0.48251849999999996
306,26.799,100517.0,0.305,0.214,-1.028,-50.0,-55.0,-10.0,5.676,5.798,-83.557,0.0,0.0,0,70.33297258834705,0.5978025
307,26.799,100513.0,0.248,0.193,-1.103,-50.0,-55.0,-10.0,48.4,19.348,-76.416,0.0,0.0,0,70.68282773300282,0.6576810000000001
308,26.799,100515.0,0.141,0.238,-0.871,-50.0,-55.0,-10.0,62.438,22.338,-109.497,0.0,0.0,0,70.50789808931509,0.417583
309,26.799,100516.0,0.028,0.076,-0.853,-50.0,-55.0,-10.0,13.549,18.066,-101.684,0.0,0.0,0,70.42043482100519,0.3670845
310,26.799,100517.0,0.224,0.237,-0.979,-50.0,-55.0,-10.0,-21.423,37.597,-82.458,0.0,0.0,0,70.33297258834705,0.532393
311,26.799,100520.0,0.382,0.185,-1.09,-50.0,-55.0,-10.0,36.804,29.724,-57.128,0.0,0.0,0,70.07059210408835,0.6841245
312,26.799,100520.0,0.266,0.201,-1.052,-50.0,-55.0,-10.0,28.686,4.333,-68.115,0.0,0.0,0,70.07059210408835,0.6089305
313,26.799,100523.0,0.208,0.173,-0.965,-50.0,-55.0,-10.0,-7.141,30.09,-62.683,0.0,0.0,0,69.80822093994736,0.502209
314,26.799,100527.0,0.247,0.131,-0.979,-50.0,-55.0,-10.0,-8.85,11.535,-73.364,0.0,0.0,0,69.45840721796972,0.5183055
315,26.799,100521.0,0.256,0.313,-1.071,-50.0,-55.0,-10.0,16.235,38.635,-111.877,0.0,0.0,0,69.98313401384249,0.655273
316,26.799,100525.0,0.285,0.365,-0.896,-50.0,-55.0,-10.0,10.986,42.663,-94.482,0.0,0.0,0,69.63331200804443,0.508633
317,26.799,100526.0,0.058,0.103,-0.661,-50.0,-55.0,-10.0,41.931,41.87,-118.774,0.0,0.0,0,69.54585909528879,0.22544700000000004
318,26.799,100527.0,0.282,0.19,-0.77,-50.0,-55.0,-10.0,-43.884,31.188,-81.359,0.0,0.0,0,69.45840721796972,0.35426199999999997
319,26.799,100532.0,0.329,0.421,-1.113,-50.0,-55.0,-10.0,35.217,25.146,-97.9,0.0,0.0,0,69.02116336203144,0.7621255
320,26.799,100532.0,0.415,0.507,-1.022,-50.0,-55.0,-10.0,18.31,3.723,1.892,0.0,0.0,0,69.02116336203144,0.7368790000000001
321,26.799,100533.0,0.149,0.16,-1.083,-50.0,-55.0,-10.0,13.916,-9.643,-36.987,0.0,0.0,0,68.9337176968297,0.6103449999999999
322,26.799,100527.0,0.041,0.195,-0.985,-50.0,-55.0,-10.0,2.258,5.737,-36.132,0.0,0.0,0,69.45840721796972,0.5049655
323,26.799,100527.0,0.207,0.515,-0.98,-50.0,-55.0,-10.0,-5.31,40.222,-40.954,0.0,0.0,0,69.45840721796972,0.6342369999999999
324,26.799,100532.0,0.235,0.43,-0.997,-50.0,-55.0,-10.0,12.023,2.136,-30.273,0.0,0.0,0,69.02116336203144,0.617067
325,26.799,100538.0,0.164,0.368,-0.804,-50.0,-55.0,-10.0,26.977,19.653,-62.5,0.0,0.0,0,68.49650489944928,0.40436800000000006
326,26.799,100538.0,-0.055,0.123,-0.66,-50.0,-55.0,-10.0,23.803,21.728,-23.437,0.0,0.0,0,68.49650489944928,0.22687700000000002
327,26.799,100539.0,0.285,0.589,-0.741,-50.0,-55.0,-10.0,-74.157,6.591,-30.395,0.0,0.0,0,68.40906544554514,0.48861350000000003
328,26.799,100534.0,0.364,0.435,-1.107,-50.0,-55.0,-10.0,3.723,44.555,-5.249,0.0,0.0,0,68.84627306689035,0.773585
329,26.799,100537.0,0.17,0.343,-1.064,-50.0,-55.0,-10.0,-8.666,-40.344,-7.385,0.0,0.0,0,68.58394538851331,0.6393225000000001
330,26.799,100537.0,0.054,0.188,-0.971,-50.0,-55.0,-10.0,-12.084,16.54,-0.366,0.0,0.0,0,68.58394538851331,0.49055049999999994
331,26.799,100541.0,0.13,0.279,-0.89,-50.0,-55.0,-10.0,-13.061,28.93,-19.531,0.0,0.0,0,68.23418964313464,0.4434205
332,26.799,100538.0,0.247,0.371,-1.074,-50.0,-55.0,-10.0,-25.634,-40.954,0.183,0.0,0.0,0,68.49650489944928,0.6760630000000001
333,26.799,100530.0,0.121,0.252,-0.881,-50.0,-55.0,-10.0,-1.831,-7.873,9.582,0.0,0.0,0,69.19605779836552,0.427153
334,26.799,100539.0,0.184,0.141,-0.926,-50.0,-55.0,-10.0,29.602,-62.316,39.184,0.0,0.0,0,68.40906544554514,0.4556065000000001
335,26.799,100532.0,-0.013,0.134,-0.826,-50.0,-55.0,-10.0,-37.841,-13.793,-45.104,0.0,0.0,0,69.02116336203144,0.3502004999999999
336,26.799,100534.0,0.19,0.347,-0.888,-50.0,-55.0,-10.0,-41.931,60.607,-33.935,0.0,0.0,0,68.84627306689035,0.4725265
337,26.799,100537.0,0.48,0.344,-1.004,-50.0,-55.0,-10.0,8.3,2.136,36.376,0.0,0.0,0,68.58394538851331,0.678376
338,26.799,100539.0,0.176,0.229,-1.015,-50.0,-55.0,-10.0,-26.123,20.629,-33.935,0.0,0.0,0,68.40906544554514,0.5568209999999999
339,26.799,100542.0,0.099,-0.017,-0.986,-50.0,-55.0,-10.0,-29.663,8.789,-12.817,0.0,0.0,0,68.14675329458728,0.491143
340,26.799,100536.0,0.003,0.026,-0.89,-50.0,-55.0,-10.0,1.281,27.893,-57.617,0.0,0.0,0,68.67138691275777,0.39639250000000004
341,26.799,100539.0,0.15,0.057,-1.232,-50.0,-55.0,-10.0,24.78,-0.732,-33.203,0.0,0.0,0,68.40906544554514,0.7717865
342,26.799,100543.0,0.06,0.12,-1.006,-50.0,-55.0,-10.0,-39.733,8.239,-67.077,0.0,0.0,0,68.05931798109738,0.515018
343,26.799,100543.0,-0.071,0.008,-0.872,-50.0,-55.0,-10.0,-40.405,11.84,-107.91,0.0,0.0,0,68.05931798109738,0.3827445
344,26.799,100540.0,0.121,0.025,-0.904,-50.0,-55.0,-10.0,-20.69,0.915,-40.1,0.0,0.0,0,68.32162702678042,0.416241
345,26.799,100549.0,0.321,0.076,-1.345,-50.0,-55.0,-10.0,20.507,-24.108,-65.429,0.0,0.0,0,67.53472783542168,0.9589209999999999
346,26.799,100548.0,0.443,0.243,-1.567,-50.0,-55.0,-10.0,35.827,-15.38,-39.062,0.0,0.0,0,67.62215693895627,1.3553935
347,26.799,100549.0,0.246,0.111,-1.173,-50.0,-55.0,-10.0,40.954,-15.563,-31.86,0.0,0.0,0,67.53472783542168,0.7243830000000001
348,26.799,100537.0,0.089,0.203,-0.875,-50.0,-55.0,-10.0,4.272,25.512,-64.758,0.0,0.0,0,68.58394538851331,0.4073775
